benchmark_id,benchmark_text,rank,similarity,corpus_file,corpus_source,corpus_text
murder_mysteries_4,,5,0.5042186379432678,,unknown,
murder_mysteries_4,,6,0.49317455291748047,,unknown,
murder_mysteries_4,,7,0.4849502444267273,,unknown,
murder_mysteries_4,,8,0.4785307049751282,,unknown,
murder_mysteries_4,,9,0.47500160336494446,,unknown,
murder_mysteries_4,,10,0.47070664167404175,,unknown,
murder_mysteries_4,,11,0.469515323638916,,unknown,
murder_mysteries_4,,12,0.46221020817756653,,unknown,
murder_mysteries_4,,13,0.46143263578414917,,unknown,
murder_mysteries_4,,14,0.4608736038208008,,unknown,
murder_mysteries_4,,15,0.460319459438324,,unknown,
murder_mysteries_4,,16,0.46017634868621826,,unknown,
murder_mysteries_4,,17,0.46017634868621826,,unknown,
murder_mysteries_4,,18,0.46017634868621826,,unknown,
murder_mysteries_4,,19,0.46017634868621826,,unknown,
murder_mysteries_4,,20,0.4601074159145355,,unknown,
murder_mysteries_4,,21,0.4587308168411255,,unknown,
murder_mysteries_4,,22,0.4570313096046448,,unknown,
murder_mysteries_4,,23,0.457028865814209,,unknown,
murder_mysteries_4,,24,0.4559010863304138,,unknown,
murder_mysteries_4,,25,0.4556783437728882,,unknown,
murder_mysteries_4,,26,0.4555148482322693,,unknown,
murder_mysteries_4,,27,0.4540598392486572,,unknown,
murder_mysteries_4,,28,0.4540598392486572,,unknown,
murder_mysteries_4,,29,0.4533417224884033,,unknown,
murder_mysteries_4,,30,0.45254403352737427,,unknown,
murder_mysteries_4,,31,0.45168036222457886,,unknown,
murder_mysteries_4,,32,0.45100098848342896,,unknown,
murder_mysteries_4,,33,0.4506441354751587,,unknown,
murder_mysteries_4,,34,0.45046329498291016,,unknown,
murder_mysteries_4,,35,0.4488671123981476,,unknown,
murder_mysteries_4,,36,0.4484826624393463,,unknown,
murder_mysteries_4,,37,0.4464268684387207,,unknown,
murder_mysteries_4,,38,0.4464207887649536,,unknown,
murder_mysteries_4,,39,0.44638216495513916,,unknown,
murder_mysteries_4,,40,0.4452105760574341,,unknown,
murder_mysteries_4,,41,0.4452105760574341,,unknown,
murder_mysteries_4,,42,0.44445380568504333,,unknown,
murder_mysteries_4,,43,0.4430522918701172,,unknown,
murder_mysteries_4,,44,0.44208234548568726,,unknown,
murder_mysteries_4,,45,0.4419034719467163,,unknown,
murder_mysteries_4,,46,0.44134071469306946,,unknown,
murder_mysteries_4,,47,0.44099634885787964,,unknown,
murder_mysteries_4,,48,0.44068443775177,,unknown,
murder_mysteries_4,,49,0.44068443775177,,unknown,
murder_mysteries_4,,50,0.44068443775177,,unknown,
murder_mysteries_4,,51,0.44068443775177,,unknown,
murder_mysteries_4,,52,0.44068443775177,,unknown,
murder_mysteries_4,,53,0.44068443775177,,unknown,
murder_mysteries_4,,54,0.44068443775177,,unknown,
murder_mysteries_4,,55,0.44068443775177,,unknown,
murder_mysteries_4,,56,0.44068443775177,,unknown,
murder_mysteries_4,,57,0.44068443775177,,unknown,
murder_mysteries_4,,58,0.44068443775177,,unknown,
murder_mysteries_4,,59,0.44068443775177,,unknown,
murder_mysteries_4,,60,0.4406442940235138,,unknown,
murder_mysteries_4,,61,0.4397636353969574,,unknown,
murder_mysteries_4,,62,0.43976089358329773,,unknown,
murder_mysteries_4,,63,0.43976089358329773,,unknown,
murder_mysteries_4,,64,0.4390140175819397,,unknown,
murder_mysteries_4,,65,0.4390140175819397,,unknown,
murder_mysteries_4,,66,0.4389292001724243,,unknown,
murder_mysteries_4,,67,0.4389292001724243,,unknown,
murder_mysteries_4,,68,0.4389292001724243,,unknown,
murder_mysteries_4,,69,0.43881165981292725,,unknown,
murder_mysteries_4,,70,0.43790915608406067,,unknown,
murder_mysteries_4,,71,0.43790915608406067,,unknown,
murder_mysteries_4,,72,0.43790915608406067,,unknown,
murder_mysteries_4,,73,0.43790915608406067,,unknown,
murder_mysteries_4,,74,0.43790915608406067,,unknown,
murder_mysteries_4,,75,0.43790915608406067,,unknown,
murder_mysteries_4,,76,0.43790915608406067,,unknown,
murder_mysteries_4,,77,0.43790915608406067,,unknown,
murder_mysteries_4,,78,0.43790915608406067,,unknown,
murder_mysteries_4,,79,0.43790915608406067,,unknown,
